Date,YAHOO/AX_BHP,YAHOO/AAPL,YAHOO/ASX_WBC_AX,YAHOO/INDEX_AORD,YAHOO/DRAM,YAHOO/INDEX_GOX
2010-10-14,28.52915,39.538924,13.40603,4765.899902,35.280027,243.97
2010-10-15,28.52233,41.164636,13.30166,4758.200195,35.460028,241.32
2010-10-18,28.20047,41.591008,13.12761,4723.399902,40.500033,240.07
2010-10-19,28.18676,40.477992,13.18561,4727.299805,41.940033,229.2
2010-10-20,27.99505,40.614012,13.10443,4694.5,41.400035,233.89
2010-10-21,28.22787,40.481917,12.94779,4696.399902,41.580036,230.87
2010-10-22,28.48811,40.213798,13.01156,4719.600098,42.660034,232.77
2010-10-25,28.58397,40.392979,13.31322,4780.600098,44.820036,235.86
2010-10-26,28.6456,40.289654,13.24945,4761.5,44.100034,236.28
2010-10-27,28.41277,40.260884,13.35382,4720.5,43.200036,232.17
2010-10-28,28.75516,39.922137,13.31322,4752.799805,44.460035,238.35
2010-10-29,28.70723,39.364975,13.1682,4733.399902,43.920034,241.99
2010-11-01,28.96747,39.7835,13.37122,4770.899902,44.100034,241.88
2010-11-02,28.94688,40.460991,13.52208,4773.200195,43.020035,243.2
2010-11-03,29.19341,40.910906,13.58586,4793.799805,42.840035,240.43
2010-11-04,29.9399,41.626324,13.54527,4817.5,43.020035,253.0
2010-11-05,31.00136,41.477224,13.55105,4872.899902,43.740037,253.04
2010-11-08,30.92603,41.6721,13.54765,4855.299805,44.640036,257.87
2010-11-09,30.56993,41.339894,13.46253,4820.799805,44.280035,250.7
2010-11-10,30.22754,41.594934,13.37135,4779.5,42.480034,256.95
2010-11-11,30.53563,41.414444,13.32882,4810.299805,40.140032,258.71
2010-11-12,30.3371,40.287039,13.33488,4778.799805,38.520032,251.79
2010-11-15,30.22754,40.157559,13.32276,4773.299805,36.540031,248.13
2010-11-16,30.43978,39.444757,13.49294,4782.799805,36.18003,241.09
2010-11-17,29.7687,39.302195,13.32882,4705.100098,36.36003,241.74
2010-11-18,29.99464,40.339356,13.24982,4722.799805,37.80003,244.93
2010-11-19,29.86456,40.117016,13.14041,4717.700195,37.80003,246.54
2010-11-22,30.04946,40.984146,13.20117,4731.799805,36.18003,249.56
2010-11-23,29.54269,40.378593,12.95199,4676.899902,37.80003,245.85
2010-11-24,29.41261,41.172483,13.0067,4673.200195,38.700032,246.62
2010-11-25,29.50846,,12.88517,4683.299805,,
2010-11-26,29.5838,41.198642,12.85476,4690.200195,39.060033,242.27
2010-11-29,29.61121,41.443218,13.09788,4706.700195,37.260029,243.08
2010-11-30,29.26875,40.695104,13.02494,4676.399902,36.900031,243.93
2010-12-01,29.5838,41.381748,13.03711,4676.799805,37.080032,247.31
2010-12-02,30.35762,41.610629,13.34706,4761.799805,36.18003,251.17
2010-12-03,30.53563,41.517768,13.32882,4780.100098,37.80003,258.91
2010-12-06,30.49459,41.872207,13.17688,4779.399902,36.36003,262.29
2010-12-07,30.87121,41.618477,13.33488,4816.0,35.820029,257.18
2010-12-08,30.72053,41.984685,13.22553,4791.700195,35.100027,253.02
2010-12-09,31.11774,41.821199,13.54765,4827.5,32.760025,254.94
2010-12-10,31.11774,41.92583,13.71782,4830.0,32.040027,255.97
2010-12-13,31.11774,42.071008,13.91835,4841.200195,32.400028,258.2
2010-12-14,31.26153,41.890518,13.97918,4850.899902,29.880023,258.73
2010-12-15,31.05611,41.899671,14.02171,4853.399902,28.080023,254.13
2010-12-16,31.07663,42.016075,14.07035,4868.799805,28.620024,250.01
2010-12-17,30.83698,41.932371,14.09465,4853.0,28.620024,251.01
2010-12-20,30.6932,42.141632,13.77253,4829.200195,28.260023,253.1
2010-12-21,31.10403,42.401903,13.80288,4862.5,27.900022,252.22
2010-12-22,31.37798,42.527461,13.74212,4869.600098,27.900022,250.27
2010-12-23,31.82311,42.323432,13.83935,4888.200195,28.260023,252.75
2010-12-24,31.52865,,13.76641,4868.299805,,
2010-12-27,31.52865,42.464684,13.76641,,27.360023,251.27
2010-12-28,,42.568008,,,28.440024,256.52
2010-12-29,31.12463,42.544465,13.80288,4871.600098,27.180022,257.3
2010-12-30,31.3985,42.331279,13.74212,4886.700195,28.260023,255.61
2010-12-31,30.98766,42.187411,13.499,4846.899902,28.260023,257.97
2011-01-03,30.98766,43.104243,13.499,,27.180022,254.8
2011-01-04,31.27523,43.329202,13.52941,4849.5,30.960024,248.77
2011-01-05,30.82328,43.68364,13.42,4820.899902,30.060024,246.48
2011-01-06,30.91232,43.648325,13.48076,4831.100098,28.980023,240.89
2011-01-07,30.55623,43.960913,13.46253,4812.0,28.980023,241.76
2011-01-10,30.43978,44.788809,13.41394,4818.700195,31.500026,241.89
2011-01-11,30.54934,44.682869,13.40782,4814.899902,32.940025,245.24
2011-01-12,30.95343,45.046465,13.35923,4831.899902,34.74003,245.52
2011-01-13,31.53547,45.21126,13.56588,4901.5,34.560029,238.65
2011-01-14,31.3985,45.577468,13.66917,4908.600098,34.920027,234.42
2011-01-17,31.02188,,13.49294,4872.600098,,
2011-01-18,31.24101,44.55339,13.61447,4911.600098,33.840028,238.36
2011-01-19,31.53547,44.316661,13.74212,4944.200195,32.580028,236.04
2011-01-20,30.94655,43.510998,13.60841,4892.0,31.320025,233.7
2011-01-21,30.61786,42.731493,13.70564,4860.899902,31.320025,231.88
2011-01-24,30.76165,44.134862,13.85759,4888.100098,31.140025,230.23
2011-01-25,30.85069,44.651479,13.86976,4909.0,32.040027,227.85
2011-01-26,30.85069,44.971915,13.86976,,32.760025,236.92
2011-01-27,30.93284,44.888208,13.93053,4907.0,34.920027,231.13
2011-01-28,30.60416,43.958297,13.92447,4872.5,34.200029,232.08
2011-01-31,30.3028,44.379438,13.98524,4850.0,40.860034,231.02
2011-02-01,30.55623,45.126247,14.02171,4852.0,39.42003,237.96
2011-02-02,31.29582,45.033386,14.03994,4897.899902,41.940033,235.72
2011-02-03,31.72036,44.918292,14.14935,4919.299805,40.320032,241.91
2011-02-04,31.96008,45.318506,14.13112,4958.799805,40.500033,240.33
2011-02-07,31.87786,46.022151,14.2223,4964.299805,41.940033,239.73
2011-02-08,32.17239,46.456375,14.3803,4983.100098,40.680033,244.58
2011-02-09,32.00801,46.84351,14.64771,4995.100098,41.760032,239.8
2011-02-10,32.02172,46.370052,14.73283,5001.700195,45.000037,237.09
2011-02-11,31.76148,46.672177,14.62341,4970.600098,44.280035,235.68
2011-02-14,32.37781,46.976915,14.84224,5023.399902,43.020035,239.08
2011-02-15,32.43255,47.071085,14.77536,5019.399902,39.42003,243.04
2011-02-16,31.90526,47.493532,14.79359,5018.600098,38.700032,245.62
2011-02-17,31.93956,46.861821,14.76318,5026.0,39.600031,246.61
2011-02-18,31.88474,45.849513,14.71459,5026.100098,42.660034,246.8
2011-02-21,31.3985,,14.62947,4990.899902,,
2011-02-22,31.89845,44.286577,14.40459,4947.299805,42.840035,244.12
2011-02-23,31.89156,44.811042,14.3803,4935.600098,39.960032,248.11
2011-02-24,31.49443,44.845048,14.27088,4901.100098,39.240034,242.43
2011-02-25,31.46702,45.535618,14.42282,4924.899902,40.680033,246.86
2011-02-28,31.57658,46.196103,14.30129,4923.600098,41.400035,249.92
2011-03-01,31.75466,45.686024,14.14323,4920.399902,42.120033,252.64
2011-03-02,31.53547,46.053542,14.10071,4898.299805,42.480034,253.35
2011-03-03,31.87786,47.026616,14.046,4902.799805,43.020035,250.58
2011-03-04,32.35729,47.084161,14.27088,4958.600098,41.580036,250.75
2011-03-07,32.19897,46.477298,14.11288,4895.899902,41.760032,249.13
2011-03-08,32.38666,46.529615,14.277,4902.5,42.480034,247.64
2011-03-09,31.97655,46.099317,14.20406,4863.200195,43.380036,245.49
2011-03-10,31.02419,45.340739,14.09465,4791.299805,41.940033,238.19
2011-03-11,30.71837,46.03654,13.91835,4734.799805,41.940033,243.05
2011-03-14,30.64881,46.241879,13.90012,4710.100098,41.220035,242.71
2011-03-15,29.87031,45.17856,13.73,4609.899902,40.140032,239.0
2011-03-16,30.28734,43.161791,13.65094,4644.0,38.520032,232.68
2011-03-17,30.37773,43.767344,13.578,4638.399902,39.780031,234.91
2011-03-18,30.97554,43.248111,13.75429,4715.799805,39.600031,237.54
2011-03-21,30.9338,44.376822,13.84547,4734.100098,38.520032,243.2
2011-03-22,30.72529,44.625324,13.93053,4737.700195,40.140032,244.45
2011-03-23,30.72529,44.362437,13.99741,4746.5,40.140032,253.2
2011-03-24,31.07983,45.118399,14.23441,4794.200195,40.500033,254.46
2011-03-25,31.11457,45.977686,14.42282,4840.299805,40.860034,250.75
2011-03-28,30.89906,45.833817,14.49577,4831.899902,39.42003,246.84
2011-03-29,31.07284,45.901826,14.64165,4851.200195,39.600031,247.12
2011-03-30,31.70546,45.597089,14.75106,4912.700195,40.680033,251.94
2011-03-31,32.36583,45.581394,14.78753,4928.600098,41.400035,252.95
2011-04-01,32.44923,45.064776,14.83612,4954.600098,39.42003,252.04
2011-04-04,32.58826,44.624015,14.78147,4984.700195,37.98003,251.15
2011-04-05,33.05403,44.323199,14.78753,4998.600098,38.160031,262.19
2011-04-06,33.3321,44.212027,14.86653,5011.399902,39.240034,262.84
2011-04-07,33.14441,44.217259,14.8483,5005.5,38.700032,261.87
2011-04-08,33.19998,43.822277,14.93342,5036.5,37.080032,265.8
2011-04-11,34.44433,43.265112,15.01242,5064.899902,38.340031,258.71
2011-04-12,33.98548,43.474376,14.91518,4990.200195,37.080032,253.97
2011-04-13,33.77004,43.962219,15.13394,4999.600098,37.620029,251.54
2011-04-14,33.37376,43.476992,15.14612,4972.399902,37.98003,254.7
2011-04-15,33.04012,42.828276,15.07318,4939.299805,38.160031,252.72
2011-04-18,33.01229,43.402442,15.16436,4945.399902,36.900031,249.91
2011-04-19,32.44231,44.188485,14.93947,4874.299805,38.160031,254.27
2011-04-20,32.8316,44.783578,15.17647,4940.200195,37.080032,255.9
2011-04-21,32.89416,45.86782,15.48648,4995.700195,35.640028,258.85
2011-04-25,,46.169945,,,36.540031,253.74
2011-04-26,,45.831202,,,38.340031,250.9
2011-04-27,32.28936,45.795886,15.28589,4954.0,36.900031,255.61
2011-04-28,32.17815,45.351202,15.34671,4952.299805,34.920027,254.2
2011-04-29,31.85841,45.79327,15.09747,4899.0,34.560029,259.4
2011-05-02,32.08084,45.289732,15.061,4896.200195,32.400028,252.96
2011-05-03,31.62899,45.54085,15.03065,4854.700195,33.300026,245.29
2011-05-04,31.38566,45.72003,14.65383,4813.799805,34.380029,246.13
2011-05-05,31.58726,45.351202,14.42282,4828.899902,34.200029,236.85
2011-05-06,30.98945,45.339433,14.53829,4816.100098,34.560029,237.73
2011-05-09,31.10766,45.462374,14.62341,4831.700195,33.300026,241.53
2011-05-10,30.95471,45.704335,14.34382,4803.600098,34.74003,240.08
2011-05-11,31.48995,45.413983,14.49577,4858.200195,34.020028,232.71
2011-05-12,30.67663,45.32766,14.34988,4776.600098,36.000029,231.46
2011-05-13,30.80875,44.53377,14.42282,4787.299805,33.840028,228.91
2011-05-16,30.2526,43.592086,14.4694,4724.200195,33.300026,230.56
2011-05-17,30.69054,43.963529,14.54587,4753.0,32.940025,232.62
2011-05-18,30.78785,44.451372,14.53316,4765.299805,32.760025,235.18
2011-05-19,31.15631,44.537695,14.59045,4828.200195,31.860026,236.47
2011-05-20,30.62106,43.843204,14.49493,4807.700195,32.760025,237.09
2011-05-23,30.09274,43.735954,14.06168,4722.899902,31.500026,234.72
2011-05-24,30.058,43.446912,13.9151,4708.299805,32.760025,239.81
2011-05-25,29.87031,44.047233,13.83864,4661.600098,31.860026,241.98
2011-05-26,30.52369,43.814429,14.17638,4735.100098,30.600025,241.53
2011-05-27,30.66972,44.12963,14.11261,4760.299805,31.860026,246.09
2011-05-30,30.52369,,13.93422,4746.100098,,
2011-05-31,30.8365,45.492455,14.09991,4788.899902,30.420025,246.94
2011-06-01,30.95471,45.189023,13.98522,4788.600098,29.880023,241.95
2011-06-02,30.27343,45.266189,13.66666,4683.200195,30.600025,242.19
2011-06-03,30.051,44.918292,13.6029,4666.600098,30.600025,242.52
2011-06-06,29.89114,44.212027,13.6029,4648.700195,30.420025,233.63
2011-06-07,29.86331,43.427291,13.71124,4641.100098,30.240024,233.32
2011-06-08,29.74511,43.453449,13.71759,4608.700195,28.800023,228.98
2011-06-09,29.8564,43.355357,13.88329,4621.700195,29.160024,233.2
2011-06-10,29.99543,42.624247,13.92145,4634.899902,29.340024,229.15
2011-06-13,,42.715798,,,27.540023,226.38
2011-06-14,29.92588,43.479608,14.04256,4651.100098,27.360023,229.7
2011-06-15,29.81466,42.735415,13.8514,4635.399902,27.540023,228.33
2011-06-16,29.19595,42.527461,13.44362,4546.700195,27.180022,222.5
2011-06-17,29.16121,41.886592,13.51373,4551.100098,28.080023,223.48
2011-06-20,28.75109,41.240496,13.45638,4512.5,28.800023,223.8
2011-06-21,29.19595,42.545772,13.65389,4565.200195,28.260023,230.8
2011-06-22,29.51576,42.193949,13.71124,4590.799805,29.160024,231.81
2011-06-23,29.22377,43.321354,13.46273,4561.399902,28.080023,228.14
2011-06-24,29.43237,42.683102,13.61566,4565.0,27.900022,223.02
2011-06-27,29.33499,43.427291,13.56466,4513.799805,27.540023,223.09
2011-06-28,29.4532,43.848435,13.80041,4523.200195,27.360023,226.18
2011-06-29,29.99543,43.688872,13.90234,4579.799805,28.440024,230.95
2011-06-30,30.44721,43.902058,14.18273,4659.799805,27.180022,232.1
2011-07-01,30.42638,44.894749,14.03615,4647.899902,28.800023,228.67
2011-07-04,30.60016,,14.0298,4670.399902,,
2011-07-05,30.74611,45.701719,13.99792,4656.899902,28.080023,234.45
2011-07-06,30.89906,46.006456,13.94698,4663.600098,27.180022,236.9
2011-07-07,30.87823,46.717953,13.93422,4666.100098,27.900022,237.59
2011-07-08,31.24662,47.046233,14.16996,4716.0,28.260023,237.26
2011-07-11,30.79484,46.299428,13.75582,4646.799805,27.360023,234.26
2011-07-12,30.21087,46.266728,13.46908,4563.5,28.620024,241.56
2011-07-13,30.32908,46.825199,13.46908,4583.200195,28.440024,248.49
2011-07-14,30.30817,46.792503,13.23341,4561.299805,28.980023,247.02
2011-07-15,29.81466,47.727645,13.11229,4542.700195,29.160024,250.02
2011-07-18,29.78684,48.889057,13.20787,4539.899902,28.440024,253.35
2011-07-19,29.62697,49.287961,13.17606,4539.399902,28.980023,250.32
2011-07-20,30.19696,50.602394,13.48185,4618.399902,27.900022,252.41
2011-07-21,30.29434,50.653405,13.46908,4626.200195,28.440024,251.8
2011-07-22,30.19004,51.439448,13.76217,4674.100098,27.900022,253.6
2011-07-25,29.9328,52.11955,13.54555,4603.799805,29.340024,251.85
2011-07-26,30.2526,52.761728,13.60931,4646.299805,27.900022,252.16
2011-07-27,29.89114,51.346587,13.39268,4612.600098,26.820021,245.56
2011-07-28,29.21686,51.245878,13.15694,4539.200195,28.080023,244.01
2011-07-29,28.79283,51.07062,13.01036,4500.5,28.080023,238.72
2011-08-01,29.40454,51.890669,13.25887,4573.100098,27.360023,240.77
2011-08-02,28.89705,50.865282,12.97855,4510.299805,27.000022,244.84
2011-08-03,27.90995,51.343971,12.8065,4408.299805,27.720022,246.7
2011-08-04,27.84739,49.355973,12.59623,4352.899902,26.640021,232.55
2011-08-05,26.49882,48.865514,12.27767,4169.700195,24.300019,230.75
2011-08-08,25.44224,46.196103,12.00369,4056.699951,24.12002,229.0
2011-08-09,25.75506,48.916521,12.27132,4096.700195,24.300019,239.28
2011-08-10,26.69343,47.566776,12.83197,4207.399902,24.12002,245.41
2011-08-11,26.36678,48.875977,13.02948,4203.5,23.400019,247.7
2011-08-12,26.56139,49.306272,13.04225,4237.899902,25.200021,244.23
2011-08-15,27.70143,50.145941,13.4882,4346.799805,22.500018,250.34
2011-08-16,27.40945,49.762728,12.90208,4317.299805,26.100022,247.05
2011-08-17,27.6806,49.757497,13.06771,4371.799805,23.580019,250.0
2011-08-18,27.1801,47.875439,12.9849,4319.399902,22.140017,244.36
2011-08-19,26.0678,46.564927,12.51976,4171.899902,21.780018,248.78
2011-08-22,26.0887,46.618551,12.33502,4150.799805,22.320018,257.59
2011-08-23,26.56139,48.862898,12.78104,4239.799805,20.340017,250.04
2011-08-24,26.56139,49.200335,12.56441,4235.700195,21.960017,246.25
2011-08-25,26.83946,48.878593,12.7428,4280.5,20.700018,250.99
2011-08-26,26.86029,50.168174,12.77462,4271.0,20.880016,256.28
2011-08-29,27.21484,51.003918,13.01036,4333.700195,20.520017,254.94
2011-08-30,27.35388,51.006534,13.0486,4341.399902,20.880016,258.65
2011-08-31,27.62496,50.331663,13.12506,4369.899902,21.060017,257.67
2011-09-01,27.71534,49.834662,13.20152,4382.700195,21.060017,260.08
2011-09-02,27.13836,48.921753,13.06771,4321.5,21.060017,264.48
2011-09-05,26.75169,,12.73004,4224.200195,,
2011-09-06,26.16985,49.665946,12.42418,4160.700195,20.340017,265.49
2011-09-07,27.12781,50.21395,12.78739,4262.899902,21.060017,265.8
2011-09-08,27.08521,50.241418,12.80009,4269.799805,21.240017,269.77
2011-09-09,26.90075,49.370358,12.82562,4277.399902,20.160016,266.98
2011-09-12,25.86473,49.6921,12.23309,4125.100098,20.700018,258.97
2011-09-13,26.46077,50.304195,12.30314,4158.399902,21.240017,261.52
2011-09-14,26.18405,50.916289,12.05469,4090.399902,21.420017,256.63
2011-09-15,26.70202,51.394978,12.36683,4153.200195,21.960017,256.06
2011-09-16,27.12781,52.381131,12.69181,4229.899902,20.700018,260.37
2011-09-19,26.68076,53.836817,12.4306,4164.100098,20.160016,258.42
2011-09-20,26.11313,54.074852,12.2522,4124.799805,20.160016,265.81
2011-09-21,26.34724,53.903519,12.30314,4153.600098,19.620017,260.36
2011-09-22,25.2829,52.553774,12.05469,4044.699951,19.080015,241.01
2011-09-23,24.51653,52.878128,11.93358,3978.5,26.460021,230.63
2011-09-26,24.09075,52.730338,12.22667,3927.600098,24.66002,235.34
2011-09-27,25.08417,52.218952,12.90208,4063.5,23.94002,233.81
2011-09-28,25.20483,51.924675,13.15694,4097.700195,23.220018,223.6
2011-09-29,24.86418,51.082393,13.09318,4067.899902,22.500018,225.35
2011-09-30,24.84997,49.87259,12.95943,4070.100098,22.860019,225.68
2011-10-03,24.23268,48.993687,12.42418,3960.699951,21.600018,222.43
2011-10-04,24.02689,48.71903,12.32225,3935.600098,21.960017,216.61
2011-10-05,24.92804,49.471067,12.62176,3992.5,21.060017,226.32
2011-10-06,25.75827,49.355973,13.20787,4132.100098,21.960017,230.32
2011-10-07,26.39691,48.365898,13.53285,4225.0,21.960017,225.47
2011-10-10,26.32598,50.852202,13.82594,4262.299805,22.140017,233.26
2011-10-11,26.53177,52.353663,13.9661,4288.799805,21.780018,233.18
2011-10-12,26.31178,52.602165,13.78129,4266.399902,22.860019,235.71
2011-10-13,26.70916,53.418288,13.85775,4306.0,20.700018,231.84
2011-10-14,26.15565,55.1931,13.76859,4269.0,22.140017,238.82
2011-10-17,26.71623,54.930216,14.01068,4337.899902,22.500018,233.42
2011-10-18,25.82927,55.22449,13.74947,4249.5,21.780018,234.13
2011-10-19,25.82927,52.135245,13.92145,4274.799805,21.240017,220.06
2011-10-20,25.17643,51.702335,13.71759,4206.799805,21.240017,217.33
2011-10-21,25.33256,51.383209,13.69848,4203.399902,22.500018,222.25
2011-10-24,26.14859,53.070391,14.11903,4313.600098,19.980016,231.64
2011-10-25,26.37564,52.024077,14.01703,4287.700195,21.420017,235.72
2011-10-26,26.21245,52.394211,14.20819,4300.799805,20.160016,238.06
2011-10-27,27.21293,52.929139,14.50128,4403.899902,20.340017,243.84
2011-10-28,27.45419,52.963142,14.45029,4411.399902,20.700018,248.11
2011-10-31,26.82269,52.940909,14.22096,4360.5,21.780018,240.66
2011-11-01,26.09179,51.859282,13.9788,4297.200195,21.600018,239.8
2011-11-02,25.93566,51.976992,13.71124,4251.299805,21.600018,244.69
2011-11-03,25.9286,52.717259,13.70483,4237.5,22.320018,251.6
2011-11-04,26.92915,52.347125,14.06803,4342.5,21.780018,250.53
2011-11-07,26.75169,52.280423,14.18948,4335.299805,21.600018,258.19
2011-11-08,26.78723,53.130552,14.30371,4356.700195,21.060017,256.08
2011-11-09,27.19873,51.698409,14.49191,4406.200195,21.960017,247.34
2011-11-10,26.59563,50.38267,14.02144,4307.299805,21.240017,246.1
2011-11-11,26.82269,50.304195,14.14238,4358.600098,21.780018,253.9
2011-11-14,26.60976,49.603165,14.14914,4369.100098,21.960017,249.95
2011-11-15,26.16985,50.854818,14.17601,4351.5,22.140017,250.19
2011-11-16,26.00666,50.323815,13.86681,4313.799805,21.420017,246.02
2011-11-17,26.28338,49.361205,14.01467,4324.100098,22.320018,236.3
2011-11-18,25.63768,49.038156,13.69207,4246.700195,23.220018,232.95
2011-11-21,25.47449,48.262573,13.72564,4233.600098,23.04002,229.22
2011-11-22,25.26156,49.243495,13.6853,4204.200195,23.04002,231.74
2011-11-23,24.48813,47.99838,13.32907,4125.799805,21.960017,226.31
2011-11-24,24.50233,,13.27527,4115.299805,,
2011-11-25,24.16167,47.551081,13.10723,4057.600098,21.960017,223.18
2011-11-28,24.72939,49.192488,13.6181,4125.799805,21.960017,229.24
2011-11-29,24.82165,48.810581,13.74581,4167.299805,21.960017,230.24
2011-11-30,24.77905,49.987684,13.82647,4184.700195,21.240017,247.08
2011-12-01,25.79373,50.737109,14.20288,4288.100098,20.700018,246.98
2011-12-02,26.00666,50.968606,14.49861,4346.299805,19.260016,239.61
2011-12-05,26.43951,51.40152,14.57928,4379.5,18.000015,238.55
2011-12-06,26.04919,51.132091,14.42471,4321.600098,18.900015,242.29
2011-12-07,26.26918,50.888824,14.52555,4351.299805,18.000015,243.02
2011-12-08,26.24791,51.094163,14.47175,4338.899902,17.280015,234.44
2011-12-09,25.44609,51.481301,14.16254,4264.100098,17.280015,237.02
2011-12-12,25.92154,51.248494,14.31041,4311.399902,18.360016,229.25
2011-12-13,25.41769,50.852202,14.00121,4251.700195,18.360016,222.02
2011-12-14,25.33256,49.7248,13.98104,4249.799805,18.000015,217.15
2011-12-15,24.87838,49.561312,13.7525,4197.799805,18.360016,213.43
2011-12-16,24.97064,49.833353,13.78614,4218.799805,18.000015,216.39
2011-12-19,24.35327,49.988994,13.47694,4113.899902,16.020013,211.51
2011-12-20,24.21134,51.786039,13.4904,4107.100098,16.200014,218.69
2011-12-21,24.92804,51.851435,13.76597,4190.200195,15.300013,218.43
2011-12-22,24.58746,52.126092,13.6786,4142.200195,17.460013,217.18
2011-12-23,24.94224,52.751265,13.80631,4192.100098,16.740013,218.5
2011-12-26,24.58746,,13.6786,,,
2011-12-27,24.58746,53.16979,13.6786,,15.480012,215.74
2011-12-28,24.53066,52.66102,13.53074,4141.700195,14.940012,208.12
2011-12-29,24.48099,52.985378,13.5442,4123.100098,14.580012,211.85
2011-12-30,24.42427,52.969683,13.44337,4111.0,14.580012,213.19
2012-01-02,24.42427,,13.44337,,,
2012-01-03,24.69392,53.7845,13.5509,4155.200195,16.020013,222.41
2012-01-04,25.70154,54.073546,13.77267,4239.5,16.200014,221.36
2012-01-05,25.41769,54.673867,13.64497,4196.600098,16.200014,222.12
2012-01-06,25.0061,55.245417,13.45677,4164.5,16.020013,220.48
2012-01-09,24.9777,55.157788,13.4366,4161.5,15.660013,221.73
2012-01-10,25.30416,55.355279,13.57777,4206.600098,16.380012,224.99
2012-01-11,25.67314,55.265034,13.86681,4242.899902,15.300013,225.09
2012-01-12,25.80793,55.113319,13.85334,4238.399902,14.760012,227.42
2012-01-13,25.9712,54.906674,13.90044,4255.399902,14.580012,224.37
2012-01-16,25.53121,,13.69207,4208.899902,,
2012-01-17,26.04212,55.546233,13.88697,4277.700195,15.840013,219.77
2012-01-18,26.25498,56.123015,13.82647,4280.600098,15.120012,220.93
2012-01-19,26.49623,55.94514,13.84664,4278.600098,15.120012,215.77
2012-01-20,26.59563,54.97076,13.90044,4303.0,14.220012,215.19
2012-01-23,26.42531,55.900671,13.7525,4287.600098,14.040011,218.83
2012-01-24,26.31178,54.985146,13.83317,4286.399902,14.040011,214.73
2012-01-25,26.55303,58.418366,14.31718,4329.100098,14.040011,228.69
2012-01-26,26.55303,58.152863,14.31718,,14.400011,230.46
2012-01-27,26.72336,58.499457,14.31041,4348.5,14.400011,234.96
2012-01-30,26.73043,59.248878,14.18271,4334.399902,15.300013,231.82
2012-01-31,26.59563,59.702715,14.21634,4325.700195,14.760012,231.61
2012-02-01,26.19111,59.664787,14.01467,4291.0,14.760012,231.77
2012-02-02,26.69496,59.524845,14.06171,4333.200195,14.760012,234.81
2012-02-03,26.68076,60.121244,13.97434,4320.100098,14.760012,231.67
2012-02-06,27.11361,60.682327,14.13568,4364.600098,14.760012,231.58
2012-02-07,26.89361,61.317967,14.06171,4344.899902,15.120012,229.83
2012-02-08,26.78723,62.344664,14.04831,4363.700195,15.120012,229.17
2012-02-09,26.36851,64.501379,14.16931,4357.100098,13.860011,229.63
2012-02-10,25.75827,64.534076,14.01467,4322.600098,13.860011,225.53
2012-02-13,26.01372,65.734725,14.21634,4359.399902,13.500011,224.51
2012-02-14,25.66608,66.631936,14.04831,4318.899902,13.680011,221.33
2012-02-15,25.61634,65.089927,14.08864,4327.399902,14.940012,219.84
2012-02-16,25.04871,65.683714,13.59124,4257.200195,14.220012,226.14
2012-02-17,24.9777,65.671945,13.5442,4273.299805,14.220012,223.18
2012-02-20,25.55961,,13.88027,4332.799805,,
2012-02-21,25.85759,67.336894,13.88697,4368.200195,14.220012,228.67
2012-02-22,25.83633,67.100162,13.96094,4372.100098,14.400011,232.12
2012-02-23,25.70861,67.538304,13.88697,4367.5,14.400011,232.92
2012-02-24,25.9286,68.325656,13.96764,4389.0,13.860011,229.65
2012-02-27,25.97265,68.763805,13.92061,4354.5,14.040011,227.02
2012-02-28,25.9219,70.025922,13.90044,4351.200195,14.220012,230.62
2012-02-29,26.17564,70.945373,14.04831,4388.100098,14.220012,223.18
2012-03-01,25.77687,71.210869,13.91384,4346.0,13.500011,225.18
2012-03-02,25.87837,71.303733,13.95417,4364.100098,13.680011,220.76
2012-03-05,25.66087,69.731648,13.95417,4354.200195,14.220012,216.78
2012-03-06,25.07355,69.352353,13.81977,4295.5,13.500011,212.93
2012-03-07,24.68921,69.408596,13.64497,4234.399902,14.040011,212.96
2012-03-08,24.87048,70.886511,13.71894,4262.200195,13.500011,215.33
2012-03-09,25.16783,71.302427,13.90714,4300.5,13.320011,214.59
2012-03-12,25.16783,72.195712,13.78614,4288.200195,12.960011,211.12
2012-03-13,25.48682,74.301424,13.94077,4336.5,12.960011,209.92
2012-03-14,25.82041,77.11078,14.04831,4375.600098,12.24001,202.45
2012-03-15,25.50855,76.585005,14.06171,4366.899902,10.800009,203.13
2012-03-16,25.3563,76.586312,14.20288,4364.700195,12.960011,202.59
2012-03-19,25.63185,78.617473,14.26338,4381.200195,13.680011,201.51
2012-03-20,25.60283,79.253106,14.24998,4365.600098,13.860011,203.29
2012-03-21,25.16053,78.800575,14.14914,4347.0,12.42001,202.82
2012-03-22,25.23308,78.387285,14.31041,4364.899902,12.06001,199.65
2012-03-23,24.94303,77.956987,14.36421,4360.700195,13.140011,202.41
2012-03-26,24.79071,79.386511,14.40455,4355.200195,12.600011,206.31
2012-03-27,24.96476,80.367436,14.60622,4391.600098,12.24001,203.28
2012-03-28,25.09527,80.778113,14.74732,4431.5,12.960011,198.51
2012-03-29,24.83424,79.763186,14.70698,4422.0,14.040011,199.05
2012-03-30,25.09527,78.41475,14.71375,4420.0,14.040011,201.08
2012-04-02,25.4651,80.910212,14.59945,4416.399902,14.400011,205.01
2012-04-03,25.50855,82.308345,14.66665,4424.399902,14.760012,198.9
2012-04-04,25.18955,81.653091,14.86832,4418.899902,16.200014,190.99
